epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,63948,1.37326,1.11501,1.35599,0.81074,0.72269,0.80121,0.48287,1.45536,1.01516,1.41626,0.0061192,0.0061192,0.0061192
100,64606.9,1.37686,1.11439,1.35613,0.81124,0.72409,0.80189,0.4837,1.45441,1.01362,1.41518,0.0060796,0.0060796,0.0060796
101,65265.3,1.36653,1.10302,1.34892,0.81391,0.72328,0.80191,0.4843,1.45367,1.01202,1.415,0.00604,0.00604,0.00604
102,65922.7,1.36452,1.1093,1.34688,0.80956,0.72899,0.80259,0.48516,1.4525,1.0108,1.41411,0.0060004,0.0060004,0.0060004
103,66579.9,1.35884,1.09994,1.34748,0.80886,0.72966,0.80308,0.48581,1.45136,1.00959,1.41381,0.0059608,0.0059608,0.0059608
104,67239.3,1.35835,1.09181,1.34256,0.80825,0.73055,0.80358,0.48618,1.44975,1.0087,1.41276,0.0059212,0.0059212,0.0059212
105,67898.5,1.36613,1.11664,1.35126,0.80831,0.7321,0.80463,0.48683,1.44858,1.00837,1.41219,0.0058816,0.0058816,0.0058816
106,68556.5,1.35791,1.09725,1.3437,0.80646,0.7339,0.80498,0.48731,1.44725,1.00755,1.41123,0.005842,0.005842,0.005842
107,69214.4,1.35995,1.09579,1.33973,0.80562,0.73457,0.80503,0.48803,1.44611,1.00761,1.41052,0.0058024,0.0058024,0.0058024
108,69872.5,1.36091,1.09495,1.34387,0.81129,0.73234,0.80522,0.48836,1.44525,1.0063,1.40984,0.0057628,0.0057628,0.0057628
109,70530.5,1.35166,1.09154,1.3436,0.8162,0.72841,0.80551,0.48886,1.44354,1.00477,1.40886,0.0057232,0.0057232,0.0057232
110,71188.2,1.35737,1.08807,1.34292,0.81547,0.72922,0.80598,0.48949,1.44207,1.00353,1.40787,0.0056836,0.0056836,0.0056836
111,71845.9,1.34648,1.08439,1.33454,0.81637,0.72833,0.80629,0.49033,1.44106,1.00261,1.40709,0.005644,0.005644,0.005644
112,72504.5,1.34653,1.08189,1.33366,0.81683,0.72855,0.8066,0.49064,1.4399,1.00229,1.40587,0.0056044,0.0056044,0.0056044
113,73161.4,1.34398,1.07238,1.3287,0.81693,0.729,0.80644,0.49107,1.4393,1.00124,1.40511,0.0055648,0.0055648,0.0055648
114,73819.4,1.3457,1.07334,1.33461,0.81895,0.72855,0.80678,0.49137,1.4381,0.99956,1.40417,0.0055252,0.0055252,0.0055252
115,74477.3,1.3411,1.07434,1.33099,0.81965,0.72826,0.80717,0.49213,1.43705,0.99809,1.40369,0.0054856,0.0054856,0.0054856
116,75135.4,1.34882,1.0666,1.33269,0.82009,0.7281,0.80764,0.49212,1.43546,0.99644,1.40261,0.005446,0.005446,0.005446
117,75792.2,1.33699,1.06394,1.33246,0.82042,0.728,0.80803,0.49273,1.43447,0.99603,1.40191,0.0054064,0.0054064,0.0054064
118,76450.7,1.32314,1.06366,1.32144,0.8209,0.72788,0.80813,0.49311,1.43325,0.99514,1.40094,0.0053668,0.0053668,0.0053668
119,77107.4,1.33621,1.07258,1.32396,0.82115,0.72959,0.80806,0.49349,1.43203,0.9946,1.40014,0.0053272,0.0053272,0.0053272
120,77764,1.3334,1.05338,1.32122,0.82167,0.72908,0.80814,0.49352,1.43131,0.99421,1.39959,0.0052876,0.0052876,0.0052876
121,78423.3,1.33515,1.0618,1.32602,0.82172,0.73078,0.80859,0.49442,1.43009,0.9928,1.39899,0.005248,0.005248,0.005248
