epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,12575.3,1.28949,0.95956,1.28412,0.86189,0.75373,0.84122,0.54367,1.35404,0.87568,1.33514,0.006832,0.006832,0.006832
82,12729.6,1.28365,0.95834,1.27758,0.86096,0.75752,0.84222,0.5438,1.35248,0.87264,1.33319,0.0067924,0.0067924,0.0067924
83,12883.6,1.28576,0.96295,1.27394,0.86253,0.75485,0.84175,0.54559,1.34998,0.86909,1.33168,0.0067528,0.0067528,0.0067528
84,13037.4,1.28029,0.95095,1.27378,0.85986,0.7589,0.84253,0.54716,1.34794,0.86702,1.32948,0.0067132,0.0067132,0.0067132
85,13192.8,1.27884,0.95327,1.27133,0.85766,0.75908,0.84264,0.54824,1.3445,0.86331,1.32677,0.0066736,0.0066736,0.0066736
86,13347.7,1.26922,0.93882,1.26876,0.8551,0.76242,0.84392,0.54993,1.34156,0.85933,1.32519,0.006634,0.006634,0.006634
87,13502.3,1.27873,0.94945,1.26956,0.85903,0.76376,0.84367,0.55202,1.3377,0.85747,1.3232,0.0065944,0.0065944,0.0065944
88,13657.1,1.26918,0.93576,1.26692,0.86376,0.76332,0.84512,0.5526,1.33529,0.85627,1.32053,0.0065548,0.0065548,0.0065548
89,13811.2,1.2661,0.94469,1.26715,0.86144,0.768,0.84571,0.55378,1.33233,0.85408,1.31916,0.0065152,0.0065152,0.0065152
90,13965.8,1.25622,0.93359,1.25528,0.86454,0.76554,0.84579,0.55482,1.32946,0.85233,1.31708,0.0064756,0.0064756,0.0064756
91,14120.4,1.25416,0.93143,1.25846,0.86305,0.76577,0.84605,0.55629,1.32633,0.85156,1.31548,0.006436,0.006436,0.006436
92,14275.6,1.25985,0.93213,1.26247,0.86237,0.76844,0.84661,0.55656,1.32507,0.85106,1.31461,0.0063964,0.0063964,0.0063964
